species_common_name,species_scientific_name,species_slug,species_rank,sample_index,audio_event_id,recording_id,score,quality_score,diel_bin,season,sample_local_date,event_start_s,event_end_s,pre_buffer_s,post_buffer_s,crop_full_duration_s,sample_low_hz,sample_high_hz,review_verdict,item_dir,crop_full_wav,crop_bandpass_wav,mel_full_png,mel_bandpass_png,metadata_json,review_json,source_audio_resolved,source_resolution_kind,listen_url,library_url
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,29,24016513,214857,0.836200,0.836200,dawn,spring,2019-11-20,2115.0000,2118.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/029_audioevent_24016513,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/029_audioevent_24016513/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/029_audioevent_24016513/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/029_audioevent_24016513/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/029_audioevent_24016513/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/029_audioevent_24016513/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/029_audioevent_24016513/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/034_audioevent_24016513/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/214857?start=2100&end=2130,https://data.acousticobservatory.org/library/214857/audio_events/24016513
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,30,16248541,5391,0.831600,0.831600,dawn,winter,2019-08-30,1263.0000,1266.0000,0.25,0.35,3.5643,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/030_audioevent_16248541,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/030_audioevent_16248541/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/030_audioevent_16248541/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/030_audioevent_16248541/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/030_audioevent_16248541/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/030_audioevent_16248541/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/030_audioevent_16248541/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/035_audioevent_16248541/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5391?start=1260&end=1290,https://data.acousticobservatory.org/library/5391/audio_events/16248541
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,31,22800089,1539379,0.827500,0.827500,dawn,winter,2024-06-14,2154.0000,2160.0000,0.25,0.35,6.5829,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/031_audioevent_22800089,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/031_audioevent_22800089/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/031_audioevent_22800089/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/031_audioevent_22800089/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/031_audioevent_22800089/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/031_audioevent_22800089/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/031_audioevent_22800089/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/036_audioevent_22800089/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/1539379?start=2130&end=2160,https://data.acousticobservatory.org/library/1539379/audio_events/22800089
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,32,17958162,5126,0.824900,0.824900,dawn,spring,2019-09-19,5892.0000,5895.0000,0.25,0.35,3.5585,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/032_audioevent_17958162,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/032_audioevent_17958162/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/032_audioevent_17958162/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/032_audioevent_17958162/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/032_audioevent_17958162/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/032_audioevent_17958162/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/032_audioevent_17958162/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/037_audioevent_17958162/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5126?start=5880&end=5910,https://data.acousticobservatory.org/library/5126/audio_events/17958162
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,33,23939597,5455,0.824300,0.824300,dawn,spring,2019-09-08,3426.0000,3429.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/033_audioevent_23939597,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/033_audioevent_23939597/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/033_audioevent_23939597/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/033_audioevent_23939597/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/033_audioevent_23939597/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/033_audioevent_23939597/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/033_audioevent_23939597/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/038_audioevent_23939597/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5455?start=3420&end=3450,https://data.acousticobservatory.org/library/5455/audio_events/23939597
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,34,5481659,5167,0.819800,0.819800,dawn,spring,2019-09-16,6387.0000,6393.0000,0.25,0.35,6.5712,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/034_audioevent_5481659,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/034_audioevent_5481659/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/034_audioevent_5481659/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/034_audioevent_5481659/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/034_audioevent_5481659/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/034_audioevent_5481659/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/034_audioevent_5481659/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/039_audioevent_5481659/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5167?start=6360&end=6390,https://data.acousticobservatory.org/library/5167/audio_events/5481659
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,35,5481602,5167,0.819700,0.819700,dawn,spring,2019-09-16,5775.0000,5778.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/035_audioevent_5481602,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/035_audioevent_5481602/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/035_audioevent_5481602/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/035_audioevent_5481602/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/035_audioevent_5481602/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/035_audioevent_5481602/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/035_audioevent_5481602/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/040_audioevent_5481602/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5167?start=5760&end=5790,https://data.acousticobservatory.org/library/5167/audio_events/5481602
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,36,17064941,1539493,0.819500,0.819500,dawn,winter,2024-06-27,3228.0000,3231.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/036_audioevent_17064941,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/036_audioevent_17064941/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/036_audioevent_17064941/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/036_audioevent_17064941/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/036_audioevent_17064941/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/036_audioevent_17064941/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/036_audioevent_17064941/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/041_audioevent_17064941/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/1539493?start=3210&end=3240,https://data.acousticobservatory.org/library/1539493/audio_events/17064941
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,37,5745702,216491,0.814600,0.814600,dawn,autumn,2020-04-06,135.0000,138.0000,0.25,0.35,3.5643,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/037_audioevent_5745702,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/037_audioevent_5745702/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/037_audioevent_5745702/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/037_audioevent_5745702/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/037_audioevent_5745702/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/037_audioevent_5745702/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/037_audioevent_5745702/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/042_audioevent_5745702/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/216491?start=120&end=150,https://data.acousticobservatory.org/library/216491/audio_events/5745702
Common Bronzewing,Phaps chalcoptera,common_bronzewing,26,38,3517668,5431,0.814300,0.814300,night,spring,2019-10-13,2133.0000,2136.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/038_audioevent_3517668,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/038_audioevent_3517668/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/038_audioevent_3517668/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/038_audioevent_3517668/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/038_audioevent_3517668/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/038_audioevent_3517668/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_bronzewing/samples/038_audioevent_3517668/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_bronzewing/samples/043_audioevent_3517668/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5431?start=2130&end=2160,https://data.acousticobservatory.org/library/5431/audio_events/3517668
